text,classification
@hezen10000 @defesahetero viva a família tradicional e não a família artificial...,1
@hoemxnizer @biainthehouzze n falo com fufas adeus,1
@homemcis mostrar as tetas não vai acabar com o machismo,1
@5hsuffering 'não vou discutir com nizer nem hater' camila tem voz feia lauren gorda normani feia ally n sabe dançar gosolo eu  _,1
@huntergirl616 tentando intender a idiota do face q  compartilhou a ideia dessa trouxa aff como q da mulher burra na vidanem deve sabe _,1
@igald_ gente sigam o @direitafalando ele mostra a realidade tenebrosa do marxismo cultural comunista feminista socialista q o pt quer _,1
@imjustkiff as fufas usam sempre o msm argumento 'como mais cona que tu',1
@imztiffany taeyeon - dilma - lider da nação - tem muito hate  - plastica - sapatão - apaixonada no aecio - mãe de todos - sua fav é s _,1
@inesbolsonaro - alô trump ta afim de irritar a esquerda? - to mas como? - é só nós tirar uma foto juntos  - blz cola aqui na casa bran _,1
@ivosilv55368011 @gabrielplnheiro feminismo é loucura utópica uma aberração de mentes perturbadas com um tarja preta intravenosa elas _,1
@iwearagasmask quando lês que o bruno de carvalho tem uma namorada nova ,1
@jaaguara não é que ninguem te ama ou você é gorda ou é feia é simples!,1
@jaaguara pode ser feia pode ser gorda só não pode ser feia e gorda.,1
@janainadobrasil 12- estou falando de empresários e grupos milionários que se beneficiam de financiamentos que a meu ver deveriam se _,1
@jaosss a sarrada que faz vc passar vergonha ,1
@jhonatacosmo @justiceiro_sujo isso se chama inveja deve que ninguém quer comer esse cu sujo dela por isso fica dando palpite na vida _,1
@jhullymelo79 93 0911 jhu  bom viado mais lindo 93 0911 dj luizinho bom dia sapatão mais gostoza,1
@jhullymelo79 gnt eu n sou sapatao  esse viado q me chama assim kkk,1
@joao_marcos865 #naoaceitamosrefugiados a imprensa preocupa-se tanto com refugiados mas nao lembra os cristaos perseguidos e mortos no _,1
@joaomhenrique joão braga esclarece que houve uma troca de envelopes e que afinal adora pretos e paneleiros.,1
@joaomhenrique num dia como o de hoje e o onze do benfica em dortmund não tem uma única mulher. é uma vergonha!,1
@joaquimtexera meu neto pediu pra ser 'trans' comprei um carrinho de mão agora ele é transportador de brita. desliguei do @encontrofa _,1
@joaquinvoltou branco rico com problema na justiça  pode tirar photo sim negro com problema na justiça  vergonha tirar self com ele _,1
@joaquinvoltou calma cachorro ela ainda não virou ração #paz ,1
@joaquinvoltou defendendo as brancas e louras . condenando o negro.  racismo até quando? ,1
@joaquinvoltou felipe neto x pastor malafaia  igual a argentina x estado islâmico não tem como escolher um lado só quero ver sangue #paz,1
@joaquinvoltou  goleiro bruno e macarrão macarrão macarrão de dia vão pro sítio de noite alimentam o cão,1
@joaquinvoltou vagabundo chega agarrando as menina sejem cavalheiros ola tudo bem você é linda seus labios devem ter gosto de mél vamo _,1
@jorgeiggor trump cortou a grana dos grupos pró-aborto. ótima medida. ,1
@joselitomuller3 mulheres são minorias entre estivadores apesar de políticas de inclusão  _,1
@joselitomuller3 o mais surpreendente nessa história da filha da maria do rosário é saber que a deputada não é virgem,1
@jpintocoelho60 abram os olhos com esta equação #ue + @_cdspp @ppdpsd  @psocialista  #pcp #be = escravidãoausteridade. até quan _,1
@jpintocoelho60 a europa muito doente e submissa a estes espectáculos de mariquice nojenta claro que se torna presa fácil do islão in _,1
@jpintocoelho60 ameaça? ridículo! estão é mal habituados podem dizer o que querem de nós mas vêem ameaças onde elas não existem. que _,1
@jpintocoelho60 aqui não há lágrimas por #soares nem elogios fúnebres a quem sempre considerei traidor inimigo e que se sentia intocáv _,1
@jpintocoelho60 começa felizmente a desenhar-se um bloco de alianças contra a podridão globazidora-mundialista. @netanyahu @realdonal _,1
@jpintocoelho60 esperança na vitória do #brexit e no efeito dominó sobre a aberrante ue. @uniaoeuropeia  não! europa das nações sim! ht _,1
@jpintocoelho60 @fcancio peso-pesado do gangue da comunicação social. apesar da censura cobarde e de ridicularizarem quem se opõe já _,1
@jpintocoelho60 isto é deitar lenha para a fogueira. querem mais 75 milhões de muçulmanos com livre circulação na europa? traidores! ht _,1
@jpintocoelho60 mentirosos @ruitavares @livrept  quisemos assistir ao 'debate' e fomos embora. graças à psp? hipócritas cobardes.  _,1
@jpintocoelho60 nomes não faltam vigaristas corruptos aldrabões assassinos vendidos traidores pedófilos aberrações... #25abril _,1
@jpintocoelho60 os animais islamitas continuam a atacar em solo europeu. a culpa é dos governantes traidores criminosos! só o naciona _,1
@juandddrade 7 eu to cagando pras pessoas que me chamam de gorda magra alta baixa feia etc são só opiniões e a minha é a que vale,1
@juliachamorro8 @expressoepoca  a propria filha de 16 anos que se expõe na internet bebada drogada e semi nua. se acionar a pf é capa _,1
@justiceiro_sujo isso aqui a @spoab não vê. mas piadinhas que o @editorahumanas faz de gorda feminista eles se preocupam...  _,1
@justiceiro_sujo o facebook usou o hijab para homenagear as mulheres no #diadamulher o hijab é o maior símbolo de opressão islâmica pa _,1
@kathelencrf essa geração de bosta q fica na internet tuitando 'ai trump n me representa' 'n deixarei trump gorvernar em paz' 'bolsonar _,1
@laurensexuals se vc usa roupas complexas vc é 'sapatão' ou falam que vc está metido com algo que não presta,1
@le_massaroto e nesse dia da mulher confirmei o que eu já acreditava  toda generalização é burra !,1
@leandroow3 feliz dia do 'esse do meio é o acelerador?',1
@lemos3nicolle beijo gay ou hetero acho que não devia aparecer nos desenhos animados... ,1
@lenazzo @homemdeverdade nao paga pau. ele paga uma mocreia para tirar a zica.,1
@lenazzo um @homemdeverdade eh akele q sabe procriar sem deixar vestigios.,1
@leocadeea @curate_angola imenso. fantasias e todo resto. porque não introduzir diversidade? antes de sermos adultos e trancafiados no _,1
@lionnisterz as sapatão tão nervosaz ,1
@lobaoeletrico todo esquerdista tem uma mente reducionista  e sempre tem dificuldade em analisar fatos reais,1
@lokocorreia @humornegroo jornal esse que é feito com folha de bananeira,1
@luanapiovanilp a corrupta da dilma recebeu 150 milhões em propina e disse q delação da odebrecht é um 'insulto à sua honestidade'. qua _,1
@m_elizanarciso esse filha da puta do donald trump diminui a quantidade de refugiados que podem entrar no país pq nao e a familia dele _,1
@maathbz liguei pra minha mae tá um caos lá meu pai deu facada no meu irmao minha irma fugiu tudo pq o amor e sexo ta abalando a famil _,1
@maathbz pela foto do perfil se for o pisao dela a familia tradicional já está morta por esmagamento ,1
@maathbz responde sua esquerdista de merda ,1
@maathbz saibam separar as coisas! amanhã é o dia das mulheres! o dia de quem se veste como mulher é 1º de abril kkkkk,1
@maathbz se o @editorahumanas só tivesse matado uma mulher esquartejado e dado pros cachorro ele tava solto mas piada com feminismo é b _,1
@marcita_um @lobaoeletrico diria q todo esquerdista é um orgulhoso que fugiu das aulas de história pulou aulas de filosofia e nao sabe _,1
@margaridtavares vcs fufas são bue abusadas,1
@mariia_pitanga  azeiteiro quero q te fodas volta para a tua terra,1
@marisa_lobo menina se veste como menina. #naoaideologiadegenero ,1
@martaasrj venero toda a mulher é a causa do nascimento mas há querida muito gira e muito burra ao mesmo tempo,1
@meduarda_siilva pode ser gorda pode ser feia  só não pode ser gorda e feia  #vemegea,1
@melborba95 isto realmente eh uma grande rede de fufas,1
@miguelvinicu @aninha_caraujo @sofiakalap @biamontezumamf sua vida e babar o ovo da bia  e a bia e feia e gorda !,1
@miidulo queria avisar as minhas amigas que a escola inteira conhece a gente como 'grupo de sapatão e viado' como eu sei disso? falaram _,1
@miikaa_assis quando junta mt sapatao num grupo só n da né,1
@mirog_666 os meus irmãos quando assistem bonecos muitas das vezes querem ser aquilo que o boneco é. respeito mas não sou a favor! ht _,1
@2much4hoes é ridiculo acharem gays e fufas diferentes de todo o resto são pessoas normais mas com gostos diferentes! deixem-se disso!,1
@mundodrogado antes o homossexualismo era proibido.depois passou a ser tolerado.hoje é normal.eu vou embora antes que vire obrigatór ...,1
@myrull0 filha da maria do rosario              x                   filhos do jair bolsonaro em quem tu confia pra dar conselho de com _,1
@naominfeliz eu ainda não superei o clipe de baiana e esse casal sapatão afrocentrado  ,1
@nazaredfatima não concordo e nada contra a homossexualidade.. ,1
@new_delia e os países acolhendo refugiados. tem que gastar dinheiro ajudando essa gente lá no seu país. infelizmente essa gente não dá _,1
@new_delia países ricos não aceitam refugiados. estão certíssimos. ,1
@ninguem_anyone com todo respeito... no dia que sair uma criança pelo mesmo lugar de onde saem as fezes dos humanos o levy fidelix pod _,1
@noutracoisa namoradas que hoje não queiram sexo em vez da desculpa da dor de cabeça vestem uma camisola do ederson. não entra nada.,1
@nuchyg99 mundo de fufas não é mesmo para mim,1
@oautentico3 lamarca foi tentar correr atrás do #blocosovietico não teve pique pra acompanhar e 'morreu' no meio do caminho  _,1
@obonholmer fazer pesquisa de intenção de voto pro bolsonaro no twitter é igual fzr o msm pro trump no tumblr.,1
@odecarvalho 1 a mídia adestra o povo para que julgue um homem não pelo que ele faz mas pelo que se diz dele.,1
@odecarvalho já notaram? nunca jamais um terrorista ditador ou genocida foi chamado na nossa mídia de 'extremista de esquerda'.,1
@odecarvalho 2 se esquecerem como se faz isso podem estudar lógica o resto da vida que não passarão nunca de imbecis.,1
@odedonafrida o samaris fala melhor português do que jorge jesus.,1
@oficialjoao orgulho hetero  homofobia. abs,1
@oficialmrcatra o pênis é o melhor alimento feminino pois contém carne leite ovos e enche a barriga por 9 meses haha,1
@omarbrasilrj @blogdopim a patrulha do politicamente correto é politicamente fascista ! a  esquerda não tolera diversidade. semeiam dit _,1
@opsluanjo gente a mulher parece aquelas tia que fica na cozinha mas na verdade ela é um gênio da física #masterchefbr,1
@panichiraphael lembrem-se feminazis no oriente médio e no mundo muçulmano onde reina a sharia não houve dia internacional da mulher _,1
@pastormalafaia a gayzada ta nervosa aqui kkkkkk,1
@pastormalafaia o q levy fidelix disse o aparelho excretor não reproduz.onde está a homofobia e a mentira? em lugar nenhum.cambada de _,1
@pastormalafaia puxa! vou perder o sono por causa de tanta calúnia e xingamento kkkkkk tenho q debochar desses medíocres kkkkk ñ se eme _,1
@pastormalafaia tem gente preocupada com vírgula ñ com a imoralidade.engolem camelo e se engasgam como mosquito.hipócrita! medíocre!,1
@patxwxxd feminazi mulher é perigo dirigindo loira burra pega vários é piranha roupa curta merece estupro 'homem é babaca' noooooossa _,1
@paulo_briani o problema com o islão não é com etnia e sim com a ideologia que visa destruir o cristianismo! e eu me referi ao futuro _,1
@pauloap o único que vai sair inelegível dessa porra é o bolsonaro que não tem nenhum crime nas costas vai vendo  _,1
@pauloparmm petista bacana é petista em cana. #lulanacadeia ,1
@paulox36 noruega refugiados não aceitam apartamentos populares não exigem casas! ,1
@pdevechi pq as aspas seus bundas? ,1
@pedrohenri_lf orgulho homo pode tweetar mas orgulho hetero é preconceito ? what's the problem with u guys ? '-',1
@pensadorzarolho espero que a autobiografia do cavaco venha impressa em papel de folha dupla. - se alguém mo oferecer arranjo-lhe util _,1
@perfectbody07 é muito difícil se amar depois do primeiro 'gorda' 'feia'. mais difícil é se olhar no espelho sabendo que você é... #as _,1
@pffilipini sapatão ô raça,1
@pqmorilu sou o branco msm ,1
@pqpcarol22 @balaatreem e tão sapatão que não sabe oq é pauuuuu,1
@pri0ri   excesso de carne na xota   feia   sem peitao ou sem bundao   cancer de mama   nódulo na tireoide   gorda   femi _,1
@profsandrag1 a pl 251615 propõe imigração em massa de refugiados islâmicos para o brasil. não queremos a sharia no brasil @michelteme _,1
@prylliimaa @cicibranco @uolnoticias @uol burra pq não concordo com vcs? pensei q a mulher fosse livre. ah é...a liberdade acaba quand _,1
@ptsilva_vix @blogdopim @veja parabéns pelo artigo. temos q ficar de olho aberto com esses esquerdopatas.,1
@pxandreia @gabrielplnheiro ela ficou putinha pq ninguém deu moral pros falsos estupros dela e se assumiu feminista. isso já faz mais d _,1
@pxandreia negro gay pobre e apoiando o bolsonaro. vocês precisam mudar o discurso pq essa de 'homofóbico racista' não cola mais. # _,1
@quencassandra fala da tua squad —_ um bando de fufas muito queridas <333 ,1
@rachelsherazade idiotas inúteis! ,1
@rachelsherazade lugar de mulher é no tanque! #ironlady #damadeferro #margarethtatcher #inspiração ,1
@radbrancaemagra eu não sou racista eu já dei uns bj num neguinho,1
@rafaelasf7 agora tá na moda colocar a culpa nos países do om. não se engane e aos outros.quem produziu refugiados foram eua e otan @ab _,1
